period,year,taxa,place,station,fail,succ,lat,mic
8,2019,E. nilssonii,TVA2,Tvarminne,662,43,59.84394167,1
8,2019,E. nilssonii,TVA3,Tvarminne,438,115,59.84394167,1
8,2019,Myotis sp.,HUS1,Huso,624,74,60.27874333,2
8,2019,Myotis sp.,HYY2,Hyytiala,305,370,61.84478167,2
8,2019,Myotis sp.,HYY3,Hyytiala,338,337,61.84478167,2
8,2019,Myotis sp.,KON1,Konnevesi,191,472,62.61605,2
8,2019,Myotis sp.,KON2,Konnevesi,176,487,62.61605,2
8,2019,Myotis sp.,LAM1,Lammi,421,267,61.05408333,2
8,2019,Myotis sp.,LAM2,Lammi,465,223,61.05408333,2
8,2019,Myotis sp.,OUL1,Oulanka,581,4,66.37026833,2
8,2019,Myotis sp.,OUL2,Oulanka,565,20,66.37026833,2
8,2019,Myotis sp.,OYO1,Oulu,614,0,65.05938167,2
8,2019,Myotis sp.,OYO3,Oulu,203,0,65.05938167,2
8,2019,Myotis sp.,SEI2,Seili,174,139,60.23959333,2
8,2019,Myotis sp.,SEI3,Seili,394,206,60.23959333,2
8,2019,Myotis sp.,TVA2,Tvarminne,318,387,59.84394167,1
8,2019,Myotis sp.,TVA3,Tvarminne,144,409,59.84394167,1
8,2019,P. nathusii,HUS1,Huso,526,172,60.27874333,2
8,2019,P. nathusii,HYY2,Hyytiala,674,1,61.84478167,2
8,2019,P. nathusii,HYY3,Hyytiala,675,0,61.84478167,2
8,2019,P. nathusii,KON1,Konnevesi,663,0,62.61605,2
8,2019,P. nathusii,KON2,Konnevesi,663,0,62.61605,2
8,2019,P. nathusii,LAM1,Lammi,688,0,61.05408333,2
8,2019,P. nathusii,LAM2,Lammi,688,0,61.05408333,2
8,2019,P. nathusii,OUL1,Oulanka,585,0,66.37026833,2
8,2019,P. nathusii,OUL2,Oulanka,585,0,66.37026833,2
8,2019,P. nathusii,OYO1,Oulu,614,0,65.05938167,2
8,2019,P. nathusii,OYO3,Oulu,203,0,65.05938167,2
8,2019,P. nathusii,SEI2,Seili,313,0,60.23959333,2
8,2019,P. nathusii,SEI3,Seili,553,47,60.23959333,2
8,2019,P. nathusii,TVA2,Tvarminne,704,1,59.84394167,1
8,2019,P. nathusii,TVA3,Tvarminne,545,8,59.84394167,1
8,2020,E. nilssonii,HYY2,Hyytiala,538,143,61.84478167,2
8,2020,E. nilssonii,HYY3,Hyytiala,516,165,61.84478167,2
8,2020,E. nilssonii,KON1,Konnevesi,271,398,62.61605,2
8,2020,E. nilssonii,KON2,Konnevesi,255,414,62.61605,2
8,2020,E. nilssonii,LAM1,Lammi,605,88,61.05408333,2
8,2020,E. nilssonii,LAM2,Lammi,592,101,61.05408333,2
8,2020,E. nilssonii,OUL1,Oulanka,526,69,66.37026833,2
8,2020,E. nilssonii,OUL2,Oulanka,517,78,66.37026833,2
8,2020,E. nilssonii,OYO3,Oulu,371,60,65.05938167,2
8,2020,E. nilssonii,SEI2,Seili,697,7,60.23959333,2
8,2020,E. nilssonii,SEI3,Seili,521,183,60.23959333,2
8,2020,E. nilssonii,TVA2,Tvarminne,651,58,59.84394167,1
8,2020,E. nilssonii,TVA3,Tvarminne,613,96,59.84394167,1
8,2020,Myotis sp.,HYY2,Hyytiala,395,286,61.84478167,2
8,2020,Myotis sp.,HYY3,Hyytiala,402,279,61.84478167,2
8,2020,Myotis sp.,KON1,Konnevesi,220,449,62.61605,2
8,2020,Myotis sp.,KON2,Konnevesi,207,462,62.61605,2
8,2020,Myotis sp.,LAM1,Lammi,453,240,61.05408333,2
8,2020,Myotis sp.,LAM2,Lammi,516,177,61.05408333,2
8,2020,Myotis sp.,OUL1,Oulanka,595,0,66.37026833,2
8,2020,Myotis sp.,OUL2,Oulanka,587,8,66.37026833,2
8,2020,Myotis sp.,OYO3,Oulu,431,0,65.05938167,2
8,2020,Myotis sp.,SEI2,Seili,326,378,60.23959333,2
8,2020,Myotis sp.,SEI3,Seili,430,274,60.23959333,2
8,2020,Myotis sp.,TVA2,Tvarminne,309,400,59.84394167,1
8,2020,Myotis sp.,TVA3,Tvarminne,292,417,59.84394167,1
8,2020,P. nathusii,HYY2,Hyytiala,680,1,61.84478167,2
8,2020,P. nathusii,HYY3,Hyytiala,677,4,61.84478167,2
8,2020,P. nathusii,KON1,Konnevesi,669,0,62.61605,2
8,2020,P. nathusii,KON2,Konnevesi,669,0,62.61605,2
8,2020,P. nathusii,LAM1,Lammi,693,0,61.05408333,2
8,2020,P. nathusii,LAM2,Lammi,693,0,61.05408333,2
8,2020,P. nathusii,OUL1,Oulanka,595,0,66.37026833,2
8,2020,P. nathusii,OUL2,Oulanka,595,0,66.37026833,2
8,2020,P. nathusii,OYO3,Oulu,431,0,65.05938167,2
8,2020,P. nathusii,SEI2,Seili,700,4,60.23959333,2
8,2020,P. nathusii,SEI3,Seili,615,89,60.23959333,2
8,2020,P. nathusii,TVA2,Tvarminne,709,0,59.84394167,1
8,2020,P. nathusii,TVA3,Tvarminne,699,10,59.84394167,1
8,2021,E. nilssonii,HUS1,Huso,504,198,60.27874333,2
8,2021,E. nilssonii,HUS2,Huso,478,224,60.27874333,2
8,2021,E. nilssonii,HYY2,Hyytiala,550,129,61.84478167,2
8,2021,E. nilssonii,HYY3,Hyytiala,604,75,61.84478167,2
8,2021,E. nilssonii,KON1,Konnevesi,177,489,62.61605,2
8,2021,E. nilssonii,KON2,Konnevesi,204,462,62.61605,2
8,2021,E. nilssonii,LAM1,Lammi,610,83,61.05408333,2
8,2021,E. nilssonii,LAM2,Lammi,616,77,61.05408333,2
8,2021,E. nilssonii,OUL1,Oulanka,486,105,66.37026833,2
8,2021,E. nilssonii,OUL2,Oulanka,514,77,66.37026833,2
8,2021,E. nilssonii,SEI2,Seili,477,225,60.23959333,2
8,2021,E. nilssonii,SEI3,Seili,694,8,60.23959333,2
8,2021,E. nilssonii,TVA2,Tvarminne,658,50,59.84394167,1
8,2021,E. nilssonii,TVA3,Tvarminne,467,98,59.84394167,1
8,2021,Myotis sp.,HUS1,Huso,619,83,60.27874333,2
8,2021,Myotis sp.,HUS2,Huso,447,255,60.27874333,2
8,2021,Myotis sp.,HYY2,Hyytiala,418,261,61.84478167,2
8,2021,Myotis sp.,HYY3,Hyytiala,392,287,61.84478167,2
8,2021,Myotis sp.,KON1,Konnevesi,180,486,62.61605,2
8,2021,Myotis sp.,KON2,Konnevesi,182,484,62.61605,2
8,2021,Myotis sp.,LAM1,Lammi,260,433,61.05408333,2
8,2021,Myotis sp.,LAM2,Lammi,476,217,61.05408333,2
8,2021,Myotis sp.,OUL1,Oulanka,583,8,66.37026833,2
8,2021,Myotis sp.,OUL2,Oulanka,588,3,66.37026833,2
8,2021,Myotis sp.,SEI2,Seili,374,328,60.23959333,2
8,2021,Myotis sp.,SEI3,Seili,432,270,60.23959333,2
8,2021,Myotis sp.,TVA2,Tvarminne,329,379,59.84394167,1
8,2021,Myotis sp.,TVA3,Tvarminne,252,313,59.84394167,1
8,2021,P. nathusii,HUS1,Huso,666,36,60.27874333,2
8,2021,P. nathusii,HUS2,Huso,644,58,60.27874333,2
8,2021,P. nathusii,HYY2,Hyytiala,679,0,61.84478167,2
8,2021,P. nathusii,HYY3,Hyytiala,679,0,61.84478167,2
8,2021,P. nathusii,KON1,Konnevesi,666,0,62.61605,2
8,2021,P. nathusii,KON2,Konnevesi,666,0,62.61605,2
8,2021,P. nathusii,LAM1,Lammi,693,0,61.05408333,2
8,2021,P. nathusii,LAM2,Lammi,693,0,61.05408333,2
8,2021,P. nathusii,OUL1,Oulanka,591,0,66.37026833,2
8,2021,P. nathusii,OUL2,Oulanka,591,0,66.37026833,2
8,2021,P. nathusii,SEI2,Seili,678,24,60.23959333,2
8,2021,P. nathusii,SEI3,Seili,702,0,60.23959333,2
8,2021,P. nathusii,TVA2,Tvarminne,704,4,59.84394167,1
8,2021,P. nathusii,TVA3,Tvarminne,559,6,59.84394167,1
9,2015,E. nilssonii,HUS1,Huso,230,53,60.27874333,1
9,2015,E. nilssonii,HUS2,Huso,734,71,60.27874333,1
9,2015,E. nilssonii,HUS3,Huso,181,42,60.27874333,1
9,2015,E. nilssonii,HYY1,Hyytiala,519,270,61.84478167,1
9,2015,E. nilssonii,HYY2,Hyytiala,788,1,61.84478167,1
9,2015,E. nilssonii,HYY3,Hyytiala,728,61,61.84478167,1
9,2015,E. nilssonii,KON2,Konnevesi,468,311,62.61605,1
9,2015,E. nilssonii,KON3,Konnevesi,338,441,62.61605,1
9,2015,E. nilssonii,LAM1,Lammi,794,0,61.05408333,1
9,2015,E. nilssonii,LAM2,Lammi,752,42,61.05408333,1
9,2015,E. nilssonii,LAM3,Lammi,788,6,61.05408333,1
9,2015,E. nilssonii,OUL1,Oulanka,646,86,66.37026833,1
9,2015,E. nilssonii,OUL2,Oulanka,715,17,66.37026833,1
9,2015,E. nilssonii,OUL3,Oulanka,565,167,66.37026833,1
9,2015,E. nilssonii,OYO1,Oulu,422,102,65.05938167,1
9,2015,E. nilssonii,OYO3,Oulu,737,16,65.05938167,1
9,2015,E. nilssonii,SEI1,Seili,744,59,60.23959333,1
9,2015,E. nilssonii,SEI2,Seili,800,3,60.23959333,1
9,2015,E. nilssonii,SEI3,Seili,625,178,60.23959333,1
9,2015,E. nilssonii,TVA1,Tvarminne,758,49,59.84394167,1
9,2015,E. nilssonii,TVA2,Tvarminne,599,27,59.84394167,1
9,2015,E. nilssonii,TVA3,Tvarminne,775,32,59.84394167,1
9,2015,Myotis sp.,HUS1,Huso,239,44,60.27874333,1
9,2015,Myotis sp.,HUS2,Huso,662,143,60.27874333,1
9,2015,Myotis sp.,HUS3,Huso,157,66,60.27874333,1
9,2015,Myotis sp.,HYY1,Hyytiala,631,158,61.84478167,1
9,2015,Myotis sp.,HYY2,Hyytiala,564,225,61.84478167,1
9,2015,Myotis sp.,HYY3,Hyytiala,509,280,61.84478167,1
9,2015,Myotis sp.,KON2,Konnevesi,235,544,62.61605,1
9,2015,Myotis sp.,KON3,Konnevesi,287,492,62.61605,1
9,2015,Myotis sp.,LAM1,Lammi,455,339,61.05408333,1
9,2015,Myotis sp.,LAM2,Lammi,600,194,61.05408333,1
9,2015,Myotis sp.,LAM3,Lammi,547,247,61.05408333,1
9,2015,Myotis sp.,OUL1,Oulanka,730,2,66.37026833,1
9,2015,Myotis sp.,OUL2,Oulanka,730,2,66.37026833,1
9,2015,Myotis sp.,OUL3,Oulanka,714,18,66.37026833,1
9,2015,Myotis sp.,OYO1,Oulu,524,0,65.05938167,1
9,2015,Myotis sp.,OYO3,Oulu,753,0,65.05938167,1
9,2015,Myotis sp.,SEI1,Seili,448,355,60.23959333,1
9,2015,Myotis sp.,SEI2,Seili,584,219,60.23959333,1
9,2015,Myotis sp.,SEI3,Seili,532,271,60.23959333,1
9,2015,Myotis sp.,TVA1,Tvarminne,444,363,59.84394167,1
9,2015,Myotis sp.,TVA2,Tvarminne,140,486,59.84394167,1
9,2015,Myotis sp.,TVA3,Tvarminne,388,419,59.84394167,1
9,2015,P. nathusii,HUS1,Huso,259,24,60.27874333,1
9,2015,P. nathusii,HUS2,Huso,793,12,60.27874333,1
9,2015,P. nathusii,HUS3,Huso,205,18,60.27874333,1
9,2015,P. nathusii,HYY1,Hyytiala,789,0,61.84478167,1
9,2015,P. nathusii,HYY2,Hyytiala,789,0,61.84478167,1
9,2015,P. nathusii,HYY3,Hyytiala,789,0,61.84478167,1
9,2015,P. nathusii,KON2,Konnevesi,778,1,62.61605,1
9,2015,P. nathusii,KON3,Konnevesi,778,1,62.61605,1
9,2015,P. nathusii,LAM1,Lammi,794,0,61.05408333,1
9,2015,P. nathusii,LAM2,Lammi,794,0,61.05408333,1
9,2015,P. nathusii,LAM3,Lammi,794,0,61.05408333,1
9,2015,P. nathusii,OUL1,Oulanka,732,0,66.37026833,1
9,2015,P. nathusii,OUL2,Oulanka,732,0,66.37026833,1
9,2015,P. nathusii,OUL3,Oulanka,732,0,66.37026833,1
9,2015,P. nathusii,OYO1,Oulu,524,0,65.05938167,1
9,2015,P. nathusii,OYO3,Oulu,753,0,65.05938167,1
9,2015,P. nathusii,SEI1,Seili,799,4,60.23959333,1
9,2015,P. nathusii,SEI2,Seili,803,0,60.23959333,1
9,2015,P. nathusii,SEI3,Seili,792,11,60.23959333,1
9,2015,P. nathusii,TVA1,Tvarminne,791,16,59.84394167,1
9,2015,P. nathusii,TVA2,Tvarminne,618,8,59.84394167,1
9,2015,P. nathusii,TVA3,Tvarminne,792,15,59.84394167,1
9,2016,E. nilssonii,HUS1,Huso,669,139,60.27874333,1
9,2016,E. nilssonii,HUS2,Huso,717,91,60.27874333,1
9,2016,E. nilssonii,HUS3,Huso,668,140,60.27874333,1
9,2016,E. nilssonii,HYY1,Hyytiala,658,136,61.84478167,1
9,2016,E. nilssonii,HYY2,Hyytiala,794,0,61.84478167,1
9,2016,E. nilssonii,HYY3,Hyytiala,782,12,61.84478167,1
9,2016,E. nilssonii,KON2,Konnevesi,381,404,62.61605,1
9,2016,E. nilssonii,LAM1,Lammi,801,0,61.05408333,1
9,2016,E. nilssonii,LAM2,Lammi,769,32,61.05408333,1
9,2016,E. nilssonii,LAM3,Lammi,790,11,61.05408333,1
9,2016,E. nilssonii,OUL1,Oulanka,706,35,66.37026833,1
9,2016,E. nilssonii,OUL2,Oulanka,741,0,66.37026833,1
9,2016,E. nilssonii,OUL3,Oulanka,732,9,66.37026833,1
9,2016,E. nilssonii,OYO1,Oulu,435,38,65.05938167,1
9,2016,E. nilssonii,SEI1,Seili,484,33,60.23959333,1
9,2016,E. nilssonii,SEI2,Seili,183,0,60.23959333,1
9,2016,E. nilssonii,SEI3,Seili,491,83,60.23959333,1
9,2016,E. nilssonii,TVA1,Tvarminne,761,52,59.84394167,1
9,2016,E. nilssonii,TVA2,Tvarminne,783,30,59.84394167,1
9,2016,E. nilssonii,TVA3,Tvarminne,782,31,59.84394167,1
9,2016,Myotis sp.,HUS1,Huso,583,225,60.27874333,1
9,2016,Myotis sp.,HUS2,Huso,520,288,60.27874333,1
9,2016,Myotis sp.,HUS3,Huso,696,112,60.27874333,1
9,2016,Myotis sp.,HYY1,Hyytiala,422,372,61.84478167,1
9,2016,Myotis sp.,HYY2,Hyytiala,501,293,61.84478167,1
9,2016,Myotis sp.,HYY3,Hyytiala,522,272,61.84478167,1
9,2016,Myotis sp.,KON2,Konnevesi,273,512,62.61605,1
9,2016,Myotis sp.,LAM1,Lammi,386,415,61.05408333,1
9,2016,Myotis sp.,LAM2,Lammi,571,230,61.05408333,1
9,2016,Myotis sp.,LAM3,Lammi,368,433,61.05408333,1
9,2016,Myotis sp.,OUL1,Oulanka,740,1,66.37026833,1
9,2016,Myotis sp.,OUL2,Oulanka,741,0,66.37026833,1
9,2016,Myotis sp.,OUL3,Oulanka,741,0,66.37026833,1
9,2016,Myotis sp.,OYO1,Oulu,471,2,65.05938167,1
9,2016,Myotis sp.,SEI1,Seili,417,100,60.23959333,1
9,2016,Myotis sp.,SEI2,Seili,176,7,60.23959333,1
9,2016,Myotis sp.,SEI3,Seili,489,85,60.23959333,1
9,2016,Myotis sp.,TVA1,Tvarminne,549,264,59.84394167,1
9,2016,Myotis sp.,TVA2,Tvarminne,148,665,59.84394167,1
9,2016,Myotis sp.,TVA3,Tvarminne,611,202,59.84394167,1
9,2016,P. nathusii,HUS1,Huso,713,95,60.27874333,1
9,2016,P. nathusii,HUS2,Huso,783,25,60.27874333,1
9,2016,P. nathusii,HUS3,Huso,741,67,60.27874333,1
9,2016,P. nathusii,HYY1,Hyytiala,794,0,61.84478167,1
9,2016,P. nathusii,HYY2,Hyytiala,794,0,61.84478167,1
9,2016,P. nathusii,HYY3,Hyytiala,794,0,61.84478167,1
9,2016,P. nathusii,KON2,Konnevesi,784,1,62.61605,1
9,2016,P. nathusii,LAM1,Lammi,801,0,61.05408333,1
9,2016,P. nathusii,LAM2,Lammi,801,0,61.05408333,1
9,2016,P. nathusii,LAM3,Lammi,801,0,61.05408333,1
9,2016,P. nathusii,OUL1,Oulanka,741,0,66.37026833,1
9,2016,P. nathusii,OUL2,Oulanka,741,0,66.37026833,1
9,2016,P. nathusii,OUL3,Oulanka,741,0,66.37026833,1
9,2016,P. nathusii,OYO1,Oulu,473,0,65.05938167,1
9,2016,P. nathusii,SEI1,Seili,514,3,60.23959333,1
9,2016,P. nathusii,SEI2,Seili,183,0,60.23959333,1
9,2016,P. nathusii,SEI3,Seili,570,4,60.23959333,1
9,2016,P. nathusii,TVA1,Tvarminne,804,9,59.84394167,1
9,2016,P. nathusii,TVA2,Tvarminne,796,17,59.84394167,1
9,2016,P. nathusii,TVA3,Tvarminne,799,14,59.84394167,1
9,2017,E. nilssonii,HUS1,Huso,619,187,60.27874333,1
9,2017,E. nilssonii,HUS3,Huso,701,105,60.27874333,1
9,2017,E. nilssonii,HYY2,Hyytiala,286,5,61.84478167,1
9,2017,E. nilssonii,HYY3,Hyytiala,340,5,61.84478167,1
9,2017,E. nilssonii,KON1,Konnevesi,206,171,62.61605,1
9,2017,E. nilssonii,KON2,Konnevesi,240,193,62.61605,1
9,2017,E. nilssonii,LAM1,Lammi,795,5,61.05408333,1
9,2017,E. nilssonii,LAM2,Lammi,696,104,61.05408333,1
9,2017,E. nilssonii,OUL1,Oulanka,254,12,66.37026833,1
9,2017,E. nilssonii,OUL2,Oulanka,264,2,66.37026833,1
9,2017,E. nilssonii,SEI3,Seili,655,153,60.23959333,1
9,2017,E. nilssonii,TVA3,Tvarminne,666,83,59.84394167,1
9,2017,Myotis sp.,HUS1,Huso,675,131,60.27874333,1
9,2017,Myotis sp.,HUS3,Huso,521,285,60.27874333,1
9,2017,Myotis sp.,HYY2,Hyytiala,218,73,61.84478167,1
9,2017,Myotis sp.,HYY3,Hyytiala,301,44,61.84478167,1
9,2017,Myotis sp.,KON1,Konnevesi,149,228,62.61605,1
9,2017,Myotis sp.,KON2,Konnevesi,142,291,62.61605,1
9,2017,Myotis sp.,LAM1,Lammi,463,337,61.05408333,1
9,2017,Myotis sp.,LAM2,Lammi,612,188,61.05408333,1
9,2017,Myotis sp.,OUL1,Oulanka,261,5,66.37026833,1
9,2017,Myotis sp.,OUL2,Oulanka,266,0,66.37026833,1
9,2017,Myotis sp.,SEI3,Seili,595,213,60.23959333,1
9,2017,Myotis sp.,TVA3,Tvarminne,373,376,59.84394167,1
9,2017,P. nathusii,HUS1,Huso,731,75,60.27874333,1
9,2017,P. nathusii,HUS3,Huso,804,2,60.27874333,1
9,2017,P. nathusii,HYY2,Hyytiala,291,0,61.84478167,1
9,2017,P. nathusii,HYY3,Hyytiala,345,0,61.84478167,1
9,2017,P. nathusii,KON1,Konnevesi,377,0,62.61605,1
9,2017,P. nathusii,KON2,Konnevesi,433,0,62.61605,1
9,2017,P. nathusii,LAM1,Lammi,800,0,61.05408333,1
9,2017,P. nathusii,LAM2,Lammi,800,0,61.05408333,1
9,2017,P. nathusii,OUL1,Oulanka,266,0,66.37026833,1
9,2017,P. nathusii,OUL2,Oulanka,266,0,66.37026833,1
9,2017,P. nathusii,SEI3,Seili,804,4,60.23959333,1
9,2017,P. nathusii,TVA3,Tvarminne,743,6,59.84394167,1
9,2018,E. nilssonii,HUS1,Huso,481,325,60.27874333,2
9,2018,E. nilssonii,HUS3,Huso,660,146,60.27874333,2
9,2018,E. nilssonii,HYY2,Hyytiala,737,53,61.84478167,2
9,2018,E. nilssonii,HYY3,Hyytiala,715,75,61.84478167,2
9,2018,E. nilssonii,KON1,Konnevesi,167,210,62.61605,2
9,2018,E. nilssonii,KON2,Konnevesi,306,478,62.61605,2
9,2018,E. nilssonii,LAM1,Lammi,756,43,61.05408333,2
9,2018,E. nilssonii,LAM2,Lammi,735,64,61.05408333,2
9,2018,E. nilssonii,OUL1,Oulanka,693,44,66.37026833,2
9,2018,E. nilssonii,OUL2,Oulanka,675,62,66.37026833,2
9,2018,E. nilssonii,OYO1,Oulu,728,25,65.05938167,2
9,2018,E. nilssonii,OYO3,Oulu,705,48,65.05938167,2
9,2018,E. nilssonii,SEI2,Seili,805,1,60.23959333,2
9,2018,E. nilssonii,TVA2,Tvarminne,780,29,59.84394167,1
9,2018,E. nilssonii,TVA3,Tvarminne,645,51,59.84394167,1
9,2018,Myotis sp.,HUS1,Huso,661,145,60.27874333,2
9,2018,Myotis sp.,HUS3,Huso,686,120,60.27874333,2
9,2018,Myotis sp.,HYY2,Hyytiala,655,135,61.84478167,2
9,2018,Myotis sp.,HYY3,Hyytiala,533,257,61.84478167,2
9,2018,Myotis sp.,KON1,Konnevesi,162,215,62.61605,2
9,2018,Myotis sp.,KON2,Konnevesi,196,588,62.61605,2
9,2018,Myotis sp.,LAM1,Lammi,461,338,61.05408333,2
9,2018,Myotis sp.,LAM2,Lammi,595,204,61.05408333,2
9,2018,Myotis sp.,OUL1,Oulanka,735,2,66.37026833,2
9,2018,Myotis sp.,OUL2,Oulanka,723,14,66.37026833,2
9,2018,Myotis sp.,OYO1,Oulu,753,0,65.05938167,2
9,2018,Myotis sp.,OYO3,Oulu,753,0,65.05938167,2
9,2018,Myotis sp.,SEI2,Seili,577,229,60.23959333,2
9,2018,Myotis sp.,TVA2,Tvarminne,160,649,59.84394167,1
9,2018,Myotis sp.,TVA3,Tvarminne,320,376,59.84394167,1
9,2018,P. nathusii,HUS1,Huso,705,101,60.27874333,2
9,2018,P. nathusii,HUS3,Huso,733,73,60.27874333,2
9,2018,P. nathusii,HYY2,Hyytiala,783,7,61.84478167,2
9,2018,P. nathusii,HYY3,Hyytiala,789,1,61.84478167,2
9,2018,P. nathusii,KON1,Konnevesi,375,2,62.61605,2
9,2018,P. nathusii,KON2,Konnevesi,781,3,62.61605,2
9,2018,P. nathusii,LAM1,Lammi,794,5,61.05408333,2
9,2018,P. nathusii,LAM2,Lammi,794,5,61.05408333,2
9,2018,P. nathusii,OUL1,Oulanka,737,0,66.37026833,2
9,2018,P. nathusii,OUL2,Oulanka,737,0,66.37026833,2
9,2018,P. nathusii,OYO1,Oulu,742,11,65.05938167,2
9,2018,P. nathusii,OYO3,Oulu,741,12,65.05938167,2
9,2018,P. nathusii,SEI2,Seili,806,0,60.23959333,2
9,2018,P. nathusii,TVA2,Tvarminne,753,56,59.84394167,1
9,2018,P. nathusii,TVA3,Tvarminne,648,48,59.84394167,1
9,2019,E. nilssonii,HUS1,Huso,516,288,60.27874333,2
9,2019,E. nilssonii,HYY2,Hyytiala,679,110,61.84478167,2
9,2019,E. nilssonii,HYY3,Hyytiala,725,64,61.84478167,2
9,2019,E. nilssonii,KON1,Konnevesi,146,130,62.61605,2
9,2019,E. nilssonii,KON2,Konnevesi,183,304,62.61605,2
9,2019,E. nilssonii,LAM1,Lammi,754,40,61.05408333,2
9,2019,E. nilssonii,LAM2,Lammi,675,119,61.05408333,2
9,2019,E. nilssonii,OUL1,Oulanka,695,37,66.37026833,2
9,2019,E. nilssonii,OUL2,Oulanka,647,85,66.37026833,2
9,2019,E. nilssonii,OYO1,Oulu,649,103,65.05938167,2
9,2019,E. nilssonii,OYO3,Oulu,471,28,65.05938167,2
9,2019,E. nilssonii,SEI2,Seili,801,2,60.23959333,2
9,2019,E. nilssonii,SEI3,Seili,698,105,60.23959333,2
9,2019,E. nilssonii,TVA2,Tvarminne,604,22,59.84394167,1
9,2019,Myotis sp.,HUS1,Huso,704,100,60.27874333,2
9,2019,Myotis sp.,HYY2,Hyytiala,412,377,61.84478167,2
9,2019,Myotis sp.,HYY3,Hyytiala,459,330,61.84478167,2
9,2019,Myotis sp.,KON1,Konnevesi,94,182,62.61605,2
9,2019,Myotis sp.,KON2,Konnevesi,190,297,62.61605,2
9,2019,Myotis sp.,LAM1,Lammi,521,273,61.05408333,2
9,2019,Myotis sp.,LAM2,Lammi,606,188,61.05408333,2
9,2019,Myotis sp.,OUL1,Oulanka,730,2,66.37026833,2
9,2019,Myotis sp.,OUL2,Oulanka,723,9,66.37026833,2
9,2019,Myotis sp.,OYO1,Oulu,752,0,65.05938167,2
9,2019,Myotis sp.,OYO3,Oulu,499,0,65.05938167,2
9,2019,Myotis sp.,SEI2,Seili,575,228,60.23959333,2
9,2019,Myotis sp.,SEI3,Seili,424,379,60.23959333,2
9,2019,Myotis sp.,TVA2,Tvarminne,132,494,59.84394167,1
9,2019,P. nathusii,HUS1,Huso,647,157,60.27874333,2
9,2019,P. nathusii,HYY2,Hyytiala,789,0,61.84478167,2
9,2019,P. nathusii,HYY3,Hyytiala,789,0,61.84478167,2
9,2019,P. nathusii,KON1,Konnevesi,276,0,62.61605,2
9,2019,P. nathusii,KON2,Konnevesi,487,0,62.61605,2
9,2019,P. nathusii,LAM1,Lammi,793,1,61.05408333,2
9,2019,P. nathusii,LAM2,Lammi,794,0,61.05408333,2
9,2019,P. nathusii,OUL1,Oulanka,732,0,66.37026833,2
9,2019,P. nathusii,OUL2,Oulanka,732,0,66.37026833,2
9,2019,P. nathusii,OYO1,Oulu,752,0,65.05938167,2
9,2019,P. nathusii,OYO3,Oulu,499,0,65.05938167,2
9,2019,P. nathusii,SEI2,Seili,803,0,60.23959333,2
9,2019,P. nathusii,SEI3,Seili,744,59,60.23959333,2
9,2019,P. nathusii,TVA2,Tvarminne,617,9,59.84394167,1
9,2020,E. nilssonii,HUS1,Huso,154,87,60.27874333,2
9,2020,E. nilssonii,HYY2,Hyytiala,702,92,61.84478167,2
9,2020,E. nilssonii,HYY3,Hyytiala,672,122,61.84478167,2
9,2020,E. nilssonii,KON1,Konnevesi,391,394,62.61605,2
9,2020,E. nilssonii,KON2,Konnevesi,507,278,62.61605,2
9,2020,E. nilssonii,LAM1,Lammi,771,30,61.05408333,2
9,2020,E. nilssonii,LAM2,Lammi,733,68,61.05408333,2
9,2020,E. nilssonii,OUL1,Oulanka,618,123,66.37026833,2
9,2020,E. nilssonii,OUL2,Oulanka,656,85,66.37026833,2
9,2020,E. nilssonii,SEI2,Seili,807,2,60.23959333,2
9,2020,E. nilssonii,SEI3,Seili,703,106,60.23959333,2
9,2020,E. nilssonii,TVA2,Tvarminne,744,69,59.84394167,1
9,2020,E. nilssonii,TVA3,Tvarminne,696,117,59.84394167,1
9,2020,Myotis sp.,HUS1,Huso,189,52,60.27874333,2
9,2020,Myotis sp.,HYY2,Hyytiala,584,210,61.84478167,2
9,2020,Myotis sp.,HYY3,Hyytiala,505,289,61.84478167,2
9,2020,Myotis sp.,KON1,Konnevesi,162,623,62.61605,2
9,2020,Myotis sp.,KON2,Konnevesi,334,451,62.61605,2
9,2020,Myotis sp.,LAM1,Lammi,480,321,61.05408333,2
9,2020,Myotis sp.,LAM2,Lammi,638,163,61.05408333,2
9,2020,Myotis sp.,OUL1,Oulanka,737,4,66.37026833,2
9,2020,Myotis sp.,OUL2,Oulanka,730,11,66.37026833,2
9,2020,Myotis sp.,SEI2,Seili,387,422,60.23959333,2
9,2020,Myotis sp.,SEI3,Seili,409,400,60.23959333,2
9,2020,Myotis sp.,TVA2,Tvarminne,109,704,59.84394167,1
9,2020,Myotis sp.,TVA3,Tvarminne,284,529,59.84394167,1
9,2020,P. nathusii,HUS1,Huso,155,86,60.27874333,2
9,2020,P. nathusii,HYY2,Hyytiala,793,1,61.84478167,2
9,2020,P. nathusii,HYY3,Hyytiala,794,0,61.84478167,2
9,2020,P. nathusii,KON1,Konnevesi,785,0,62.61605,2
9,2020,P. nathusii,KON2,Konnevesi,785,0,62.61605,2
9,2020,P. nathusii,LAM1,Lammi,801,0,61.05408333,2
9,2020,P. nathusii,LAM2,Lammi,801,0,61.05408333,2
9,2020,P. nathusii,OUL1,Oulanka,741,0,66.37026833,2
9,2020,P. nathusii,OUL2,Oulanka,741,0,66.37026833,2
